users listening on port 3002
users request | id=d3c7d9e3-c278-4f44-b4e3-501901c22fd4 | GET /users/1 | status=200 | durationMs=0
users request | id=5f8dd3ac-be44-48ad-80f8-d9b57f3c5215 | GET /users/1 | status=200 | durationMs=0
users request | id=1514bcef-6acd-44ba-983e-b95daa80057f | GET /users/1 | status=200 | durationMs=0
users request | id=c3e31b77-61d2-4099-ad5d-0f53da8ecaec | GET /users/1 | status=200 | durationMs=0
users request | id=56565d61-ee02-4f60-92f0-d07abf4c0cf4 | GET /users/1 | status=200 | durationMs=1
users request | id=b4db084b-d2ce-48fb-b95d-ae75c63b58d5 | GET /users/1 | status=200 | durationMs=1
users request | id=53a95f77-8307-4eee-9cf3-a9ca3ae5e91e | GET /users/1 | status=200 | durationMs=0
users request | id=91af7f95-90bd-4ed6-a176-59ee5ca4fef2 | GET /users/1 | status=200 | durationMs=0
users request | id=46171cbb-25ce-4a1d-8ad1-0b3ba99054c6 | GET /users/1 | status=200 | durationMs=0
users request | id=7e110efd-9f2c-42fc-b8b2-185f41cc165d | GET /users/1 | status=200 | durationMs=0
users request | id=38a498e9-db9b-4398-937d-a0c2b509943b | GET /users/1 | status=200 | durationMs=0
users request | id=2060fdb3-b263-47df-9b27-d6be644d8f68 | GET /users/1 | status=200 | durationMs=0
users request | id=cc598960-f628-4c68-8478-4e8a86ca2546 | GET /users/1 | status=200 | durationMs=0
users request | id=480ebeb8-0dd1-4de0-b2eb-fa1632cdb4c9 | GET /users/1 | status=200 | durationMs=0
users request | id=900dca27-d1ee-45e7-988f-385ce9aca9cb | GET /users/1 | status=200 | durationMs=0
users request | id=91b4b266-b7a2-447b-aee6-19db577ccc85 | GET /users/1 | status=200 | durationMs=0
users request | id=3f23c3fb-2bd6-4141-bb4d-797719d1d6ea | GET /users/1 | status=200 | durationMs=0
users request | id=bc688438-aadf-4179-b564-67dee611279b | GET /users/1 | status=200 | durationMs=3
users request | id=0d765c13-b123-41ea-9232-39ebd27f8d07 | GET /users/1 | status=200 | durationMs=1
users request | id=e8c3451f-7e6b-4339-a2d4-595600c5b5ab | GET /users/1 | status=200 | durationMs=0
users request | id=53cf5a5c-2531-4451-8c44-727efdee8a6f | GET /users/1 | status=200 | durationMs=0
users request | id=964ddf6a-310c-4fb5-974e-e6a5c0f89402 | GET /users/1 | status=200 | durationMs=1
users request | id=ca5d3724-5df7-4fd8-886c-41e1995a9d07 | GET /users/1 | status=200 | durationMs=0
users request | id=e476f28e-2b43-4ece-b1d6-161488be474e | GET /users/1 | status=200 | durationMs=0
users request | id=0376108c-2474-4b66-882e-54c3997c60e1 | GET /users/1 | status=200 | durationMs=0
users request | id=5a56cb4f-51e7-4629-b08d-3e7056d7bd5c | GET /users/1 | status=200 | durationMs=0
users request | id=e1c315f6-ec75-4154-a1cd-3f50eb50d7e9 | GET /users/1 | status=200 | durationMs=0
users request | id=2dc8c179-9995-4c74-aca5-36bcda8c662b | GET /users/1 | status=200 | durationMs=0
users request | id=23b45542-fdba-4f47-a203-80202dcaccf3 | GET /users/1 | status=200 | durationMs=0
users request | id=283ebdb9-7433-4184-9df9-6b788f6bd43a | GET /users/1 | status=200 | durationMs=1
users request | id=ea5c3e71-2a88-48c3-9096-33ab23bc69e1 | GET /users/1 | status=200 | durationMs=0
users request | id=152c7b2d-f0ff-4159-b85c-e1564c15d8c8 | GET /users/1 | status=200 | durationMs=0
users request | id=3a221e1f-1615-4d3a-8eb7-e70f9455ce39 | GET /users/1 | status=200 | durationMs=0
users request | id=fd6c443a-8321-428f-afc6-0285724e5338 | GET /users/1 | status=200 | durationMs=2
users request | id=77bcb055-164a-4558-b1ba-233b43b96bac | GET /users/1 | status=200 | durationMs=0
users request | id=ef4a2c97-5efb-4d0b-837f-112a26a284fc | GET /users/1 | status=200 | durationMs=0
users request | id=fbdab60c-fbf2-49b2-a11d-404ba6039a26 | GET /users/1 | status=200 | durationMs=0
users request | id=1da925cf-0713-4b2f-bfe3-5e05ec044261 | GET /users/1 | status=200 | durationMs=0
users request | id=1baac01d-68b0-432c-8a25-aa7be78ef6b8 | GET /users/1 | status=200 | durationMs=0
users request | id=2148348a-57ac-408c-b22c-f63222633d94 | GET /users/1 | status=200 | durationMs=0
users request | id=1a71a24e-0b1c-4139-a669-fe8f6d518005 | GET /users/1 | status=200 | durationMs=0
users request | id=3ff670a1-79b3-42cb-8809-b4b16710110c | GET /users/1 | status=200 | durationMs=0
users request | id=1f0e3f9e-fd99-45b1-af76-78fafcffd890 | GET /users/1 | status=200 | durationMs=0
users request | id=29834462-c528-4b7d-a805-8de9f81fa487 | GET /users/1 | status=200 | durationMs=1
users request | id=dc555cfa-122a-46bc-b0cf-381419791d42 | GET /users/1 | status=200 | durationMs=1
users request | id=265cd700-7cc3-4c6a-a165-1152851c97ee | GET /users/1 | status=200 | durationMs=0
users request | id=14f0105e-d9b5-4bb4-8767-b94742577abd | GET /users/1 | status=200 | durationMs=0
users request | id=62b5168c-6eba-46d2-8cff-a2cfd165b066 | GET /users/1 | status=200 | durationMs=1
users request | id=a5d2f5d7-644b-41c8-942d-8afb97c973bc | GET /users/1 | status=200 | durationMs=0
users request | id=5fc2c563-a446-4111-b765-11189ac6a07f | GET /users/1 | status=200 | durationMs=0
users request | id=3e1bbdb9-ea60-41d1-a0b6-33fc257b477f | GET /users/1 | status=200 | durationMs=0
users request | id=91919dd2-9ade-45ea-a1c2-24fa615bc3be | GET /users/1 | status=200 | durationMs=0
users request | id=7612d292-21c0-40e1-aba6-1c1c5753b5de | GET /users/1 | status=200 | durationMs=0
users request | id=e3237873-ee68-4037-88ae-a66ee78aa180 | GET /users/1 | status=200 | durationMs=0
users request | id=c49a790d-7e12-4ef5-9a99-5a34fa80838e | GET /users/1 | status=200 | durationMs=0
users request | id=dc2a90b6-03f4-4ea8-9df6-d5aa8edc959f | GET /users/1 | status=200 | durationMs=0
users request | id=698c41b4-211e-46c4-9693-51589107d3c3 | GET /users/1 | status=200 | durationMs=0
users request | id=9624edd0-c089-4a91-afff-ba3457b94eb2 | GET /users/1 | status=200 | durationMs=0
users request | id=bdbce916-502b-49ac-942c-2e420ecf92d6 | GET /users/1 | status=200 | durationMs=0
users request | id=e8a80d11-6854-49dc-8deb-c1270afa75b7 | GET /users/1 | status=200 | durationMs=0
users request | id=91617251-3c2d-45da-a391-eb888f5471c7 | GET /users/1 | status=200 | durationMs=4
users request | id=3941a6fc-a05f-4757-b0e7-7fdfc52f7c9e | GET /users/1 | status=200 | durationMs=1
users request | id=d9a2c300-cf46-41aa-97ff-7ef45f071462 | GET /users/1 | status=200 | durationMs=0
users request | id=2ed4ff56-8d75-43b5-8e4f-f1628937b660 | GET /users/1 | status=200 | durationMs=1
users request | id=4928bd59-b1fd-4109-90fb-417a3e2fcb29 | GET /users/1 | status=200 | durationMs=0
users request | id=da1ebd14-1e68-4b95-9185-16f4d6145a4b | GET /users/1 | status=200 | durationMs=0
users request | id=a8bdaf1d-4418-45b0-91ea-408eb30496c0 | GET /users/1 | status=200 | durationMs=0
users request | id=ef97bc79-4c4f-4d24-aa31-94b1cacf8e8e | GET /users/1 | status=200 | durationMs=0
users request | id=671effed-3a95-48ee-91e3-ad5f96991e74 | GET /users/1 | status=200 | durationMs=0
users request | id=d17359c4-2ed7-4995-b5dd-74db15c0fd0a | GET /users/1 | status=200 | durationMs=1
users request | id=ee2e8980-3b71-4be2-8f00-0d7db6676781 | GET /users/1 | status=200 | durationMs=0
users request | id=f4585a59-866e-4e95-ab10-17eb2f3b0a1e | GET /users/1 | status=200 | durationMs=1
users request | id=31901883-3d99-414d-b576-82d794ad9b1e | GET /users/1 | status=200 | durationMs=0
users request | id=cd780ebe-4690-4428-89e4-eac1f1747da4 | GET /users/1 | status=200 | durationMs=0
users request | id=6a9d2458-a3b5-4406-9501-4149d5bcce45 | GET /users/1 | status=200 | durationMs=0
users request | id=0ee8845b-1a3b-4418-a1d5-07f5558591da | GET /users/1 | status=200 | durationMs=1
users request | id=02d64d7e-3763-4b48-b3af-a3dc27ae72bf | GET /users/1 | status=200 | durationMs=1
users request | id=070a08fb-56b0-438b-a024-9de8cd4bc079 | GET /users/1 | status=200 | durationMs=2
users request | id=d6fa52a4-cb8c-4a5e-a756-a37a34f2014c | GET /users/1 | status=200 | durationMs=0
users request | id=e49581f0-e5cc-4abd-a8d7-975835baaece | GET /users/1 | status=200 | durationMs=1
users request | id=4c60571c-f927-4507-8893-3abfcfbdba12 | GET /users/1 | status=200 | durationMs=0
users request | id=9d2a1a1b-861b-4ed5-bf8f-c53b615b15b1 | GET /users/1 | status=200 | durationMs=0
users request | id=80c0d6f0-231b-4911-9699-ce2763dbbe94 | GET /users/1 | status=200 | durationMs=0
users request | id=58fe8ec3-7ed2-4644-932a-14ebfc7b401c | GET /users/1 | status=200 | durationMs=1
users request | id=2ecba41d-ea8a-4321-8afb-553a832a1139 | GET /users/1 | status=200 | durationMs=0
users request | id=195ded0e-2e9c-4061-a615-c5013248e125 | GET /users/1 | status=200 | durationMs=8
users request | id=fc81aa40-2718-4f56-8f00-fac3f024e619 | GET /users/1 | status=200 | durationMs=2
users request | id=7bc5e004-dacb-4036-a067-cff58e2876be | GET /users/1 | status=200 | durationMs=12
users request | id=6435765a-b2d8-49cd-9c03-1252b111f5e4 | GET /users/1 | status=200 | durationMs=1
users request | id=a4f5a96e-1130-43f5-87e1-432eff4c81cd | GET /users/1 | status=200 | durationMs=1
users request | id=d9370f73-3f31-4d58-b7d5-ca20d46ca32f | GET /users/1 | status=200 | durationMs=0
users request | id=1fec7c25-6f48-424c-9365-e13bb56256e5 | GET /users/1 | status=200 | durationMs=0
users request | id=9168ff30-61b0-411b-8951-9f5f7bdcb533 | GET /users/1 | status=200 | durationMs=0
users request | id=f2bbb8e9-a883-413b-9e38-57e51e82c284 | GET /users/1 | status=200 | durationMs=0
users request | id=0466350d-dc21-4a4e-9d70-c04a2304dc74 | GET /users/1 | status=200 | durationMs=2
users request | id=611c8c47-1faa-4530-af40-f765c10d1951 | GET /users/1 | status=200 | durationMs=0
users request | id=599fb225-16cd-46b7-b845-d8a35b73e2cc | GET /users/1 | status=200 | durationMs=0
users request | id=aaa00218-fe91-4dda-8e9c-f89341ec852e | GET /users/1 | status=200 | durationMs=0
users request | id=d605f798-3d0e-4f79-89cb-54546c430d10 | GET /users/1 | status=200 | durationMs=51
users request | id=1d34836e-e871-4649-a33d-c3f532d9522f | GET /users/1 | status=200 | durationMs=1
users request | id=9d83ac07-c6b1-431c-9b55-8ddacd7b4810 | GET /users/1 | status=200 | durationMs=0
users request | id=3f82d5a2-cf88-471d-9601-6d4c2f4cbf0b | GET /users/1 | status=200 | durationMs=3
users request | id=8b6aee58-c781-4301-ba3b-6c7bfbd0aead | GET /users/1 | status=200 | durationMs=5
users request | id=53f87e24-907d-4581-9e2d-f69297411934 | GET /users/1 | status=200 | durationMs=7
users request | id=4ab7d040-48f0-4abd-bc3f-6420b7b4a86b | GET /users/1 | status=200 | durationMs=1
users request | id=9f006604-d983-490f-a6ab-00236e73e67e | GET /users/1 | status=200 | durationMs=0
users request | id=57081612-c8cf-43cf-9241-ec485407d3a5 | GET /users/1 | status=200 | durationMs=3
users request | id=8f2e0085-e64b-4731-8321-7cfb7f77607f | GET /users/1 | status=200 | durationMs=4
users request | id=7cf550de-3700-4dd2-920d-d34dac0b5386 | GET /users/1 | status=200 | durationMs=7
users request | id=1b556aac-670f-41e9-8835-18d05764f140 | GET /users/1 | status=200 | durationMs=1
users request | id=0d243935-cca1-4f12-9be9-50dd3017b4ba | GET /users/1 | status=200 | durationMs=1
users request | id=4ebad7bf-d3f5-4077-878d-9180684b0b6e | GET /users/1 | status=200 | durationMs=1
users request | id=bd5fc06a-4fbd-4ec7-8711-067554488aaf | GET /users/1 | status=200 | durationMs=0
users request | id=02d139aa-c6c3-470e-9bb6-dba3aa5c5bba | GET /users/1 | status=200 | durationMs=1
users request | id=2dfc8dbf-74b1-4dcc-936a-ae10f49fb726 | GET /users/1 | status=200 | durationMs=1
users request | id=a9557de9-d706-4806-ad7b-253b6e37b3d6 | GET /users/1 | status=200 | durationMs=1
users request | id=668262c3-6245-4fcc-b526-4037595763b5 | GET /users/1 | status=200 | durationMs=1
users request | id=8831a16d-4391-40f0-ae42-0e98b2b1c63d | GET /users/1 | status=200 | durationMs=2
users request | id=e54fefce-a2b9-4b53-bb19-f77dee3c4cfb | GET /users/1 | status=200 | durationMs=0
users request | id=3d7ca253-4fda-441a-9b94-7ba7a1e965d2 | GET /users/1 | status=200 | durationMs=1
users request | id=0ac90628-57d4-420b-b52f-ac1ba74a9b88 | GET /users/1 | status=200 | durationMs=5
users request | id=26b74655-1ad6-4515-8cfb-8acd70f813a2 | GET /users/1 | status=200 | durationMs=0
users request | id=7341b2d6-f102-4f4b-9e0f-24c1361f561f | GET /users/1 | status=200 | durationMs=4
users request | id=eac9f388-8813-495b-9ab4-84a71206a549 | GET /users/1 | status=200 | durationMs=1
users request | id=f877a258-a4fd-45da-b17e-1bbdc3e05078 | GET /users/1 | status=200 | durationMs=0
users request | id=c76cd074-7907-40bd-8329-10f5cd50653f | GET /users/1 | status=200 | durationMs=0
users request | id=a4feac31-c95b-4848-8aab-a09f97502e4a | GET /users/1 | status=200 | durationMs=1
users request | id=34931e90-c11b-4b94-a1d8-545d5d818c85 | GET /users/1 | status=200 | durationMs=1
users request | id=589995e9-4a34-4547-b4a8-ec7f7dd2ae02 | GET /users/1 | status=200 | durationMs=0
users request | id=9603ee56-fc68-4c63-a48d-d7281486f6f0 | GET /users/1 | status=200 | durationMs=0
users request | id=ec11af3e-bf9f-46d6-a255-0ad30ae9d17f | GET /users/1 | status=200 | durationMs=1
users request | id=4aab406d-6a6b-4cbe-8ca7-30f04ae6c0be | GET /users/1 | status=200 | durationMs=1
users request | id=0660c1c8-e775-498c-aaf5-e962dd17a84e | GET /users/1 | status=200 | durationMs=0
users request | id=4f70914a-4ffe-43d0-81de-3cc762bfd1d4 | GET /users/1 | status=200 | durationMs=1
users request | id=c7d73ff0-797d-437d-a7bf-30ad0f3369b0 | GET /users/1 | status=200 | durationMs=1
users request | id=4727c9fb-8d36-4e97-86f2-25a2c16fe32a | GET /users/1 | status=200 | durationMs=1
users request | id=ddd341cf-f711-4ca3-b376-a3314f5daf43 | GET /users/1 | status=200 | durationMs=1
users request | id=07f72efe-0b89-4b23-8bc7-d82a3829c01d | GET /users/1 | status=200 | durationMs=0
users request | id=acf0de7f-6a75-4dde-8359-23851430bbf7 | GET /users/1 | status=200 | durationMs=0
users request | id=33291dfe-c038-45b4-876a-273636c6d705 | GET /users/1 | status=200 | durationMs=0
users request | id=14b1bee8-3e19-4a9e-b353-3150935594e8 | GET /users/1 | status=200 | durationMs=0
users request | id=39f5e860-3989-496b-a174-da6f930aff62 | GET /users/1 | status=200 | durationMs=0
users request | id=9eef5f27-fc02-46ad-b5fb-10ebafc8f9cb | GET /users/1 | status=200 | durationMs=0
users request | id=3a08b9e6-2705-4269-a3d6-2a69a004080c | GET /users/1 | status=200 | durationMs=0
users request | id=f633781c-63f3-4c5b-92ad-ed56abe1805f | GET /users/1 | status=200 | durationMs=1
users request | id=36e80929-346c-4f64-9ad8-7216bff59ddb | GET /users/1 | status=200 | durationMs=1
users request | id=c6863401-0c63-423b-8fbc-69112edb281b | GET /users/1 | status=200 | durationMs=1
users request | id=8989d9d1-efd4-4a91-a20c-3bf17c5b7088 | GET /users/1 | status=200 | durationMs=0
users request | id=d7190dd2-c142-438c-8800-25372812401b | GET /users/1 | status=200 | durationMs=1
users request | id=e7a9fc60-7367-4c0d-b2a6-51975a2f1bc0 | GET /users/1 | status=200 | durationMs=0
users request | id=aa7183c2-53ed-423b-8e55-1b49e9140804 | GET /users/1 | status=200 | durationMs=1
users request | id=f15f8e4c-da92-4917-9657-d535b75b9eb8 | GET /users/1 | status=200 | durationMs=0
users request | id=0a99d391-ac6e-4cee-99c3-99308ab15ba9 | GET /users/1 | status=200 | durationMs=1
users request | id=ee3b8cc5-677c-4972-8573-21a3f53a91c2 | GET /users/1 | status=200 | durationMs=0
users request | id=8eeb2ba7-6fb7-4dcd-a4f1-e22ed1753856 | GET /users/1 | status=200 | durationMs=1
users request | id=2fab89a4-4237-40a4-b475-83b3a7288dda | GET /users/1 | status=200 | durationMs=0
users request | id=ffac765c-bd5c-4cbe-8c7f-f31db8c695cf | GET /users/1 | status=200 | durationMs=0
users request | id=64b5c0b1-c0a7-4e87-8b0a-e740fdb12317 | GET /users/1 | status=200 | durationMs=0
users request | id=8c5fdf5e-1505-41b3-928b-caeba5fdc0bb | GET /users/1 | status=200 | durationMs=0
users request | id=a1f69645-a6f4-45de-9236-dcfa5a1ee156 | GET /users/1 | status=200 | durationMs=0
users request | id=b8a35436-070e-4292-ba18-65243e63e3f2 | GET /users/1 | status=200 | durationMs=0
users request | id=aa61c887-0cef-431f-bec5-8ba91538309e | GET /users/1 | status=200 | durationMs=0
users request | id=39c27f7e-3d8c-40bf-a92b-a736988ee86f | GET /users/1 | status=200 | durationMs=0
users request | id=8c05737d-20ff-447b-826b-4117a3cca201 | GET /users/1 | status=200 | durationMs=0
users request | id=c4f6cfe4-3b72-4812-948e-15b338a4fde5 | GET /users/1 | status=200 | durationMs=0
users request | id=8bdbf523-9371-4d1e-82e9-5f22c37e0102 | GET /users/1 | status=200 | durationMs=0
users request | id=1139d108-b561-4188-98af-8cd42378969d | GET /users/1 | status=200 | durationMs=0
users request | id=f6d3f514-972f-4443-8c17-c6851ba3aa9c | GET /users/1 | status=200 | durationMs=0
users request | id=fd62f1ca-f4b4-412a-9ea4-ae6b02a243a4 | GET /users/1 | status=200 | durationMs=0
users request | id=eb197d17-dfdb-4402-a789-9de8cd6846bb | GET /users/1 | status=200 | durationMs=0
users request | id=dc033662-09b7-4ac2-acbe-4792e5067f5d | GET /users/1 | status=200 | durationMs=0
users request | id=24622d47-a918-4876-b01b-7dc9838ecff1 | GET /users/1 | status=200 | durationMs=0
users request | id=0d385edd-7a3e-4c0b-8290-b8541fb71932 | GET /users/1 | status=200 | durationMs=0
users request | id=ea654055-8d4d-4617-b84e-3a3c9cc016cd | GET /users/1 | status=200 | durationMs=0
users request | id=f44c771a-b3a2-4533-aa1e-5e0cf7b6ed88 | GET /users/1 | status=200 | durationMs=0
users request | id=70821068-137a-4f1f-be7c-3232531aaa62 | GET /users/1 | status=200 | durationMs=0
users request | id=1ddefa22-155e-454a-bf50-9895bc283b66 | GET /users/1 | status=200 | durationMs=0
users request | id=75dd8f85-3f1d-4491-9f7f-3760bcea4dff | GET /users/1 | status=200 | durationMs=0
users request | id=94c0280b-b00d-40de-9f22-1dbb324022c7 | GET /users/1 | status=200 | durationMs=0
users request | id=b3d3dc8f-31a6-40ee-a800-6b890609e58c | GET /users/1 | status=200 | durationMs=0
users request | id=e41cef69-5da5-46e0-a324-06e72a75212a | GET /users/1 | status=200 | durationMs=0
users request | id=dd4a33d6-9305-46d0-8854-a3c1a24be27a | GET /users/1 | status=200 | durationMs=0
users request | id=b235c366-5615-4774-9568-5b6860877461 | GET /users/1 | status=200 | durationMs=0
users request | id=ff9d3d3b-4acd-43fe-9212-75149b8d82c3 | GET /users/1 | status=200 | durationMs=0
users request | id=2f9724f1-4e0b-497d-afac-f4f69b60f773 | GET /users/1 | status=200 | durationMs=1
users request | id=a496ec20-ec9f-44b2-a21d-7316de00b02b | GET /users/1 | status=200 | durationMs=0
users request | id=b07b30e0-16b1-4966-8c79-00ea1f5ac2a6 | GET /users/1 | status=200 | durationMs=0
users request | id=726188c0-27bd-43ba-833b-796552967007 | GET /users/1 | status=200 | durationMs=0
users request | id=d4f404a7-e960-4a69-b9ba-7b007db1d710 | GET /users/1 | status=200 | durationMs=0
users request | id=e44a5ffa-8a74-43fa-a392-fc4182be2eae | GET /users/1 | status=200 | durationMs=1
users request | id=0c8b778f-ec3d-450a-8d77-0f4a55af7fa7 | GET /users/1 | status=200 | durationMs=0
users request | id=0ad7cdbc-7963-4f21-8198-a5bb99c2031e | GET /users/1 | status=200 | durationMs=0
users request | id=c817e1eb-0cfe-4bfc-bc58-eed201658de5 | GET /users/1 | status=200 | durationMs=0
users request | id=c1a2f439-bafe-490e-82e6-a3bf9a5770d9 | GET /users/1 | status=200 | durationMs=1
users request | id=801a83cb-b575-4187-9501-6d5e7cc2d5aa | GET /users/1 | status=200 | durationMs=0
users request | id=12556c42-4219-47bd-b170-7e1029cfa8cb | GET /users/1 | status=200 | durationMs=0
users request | id=1ca53a21-7591-4e11-b6c5-a2725e57bffc | GET /users/1 | status=200 | durationMs=0
users request | id=7dd9ca3f-441e-4943-84ca-2a3f5c9293fd | GET /users/1 | status=200 | durationMs=1
users request | id=a7e43bcb-69b5-445b-9848-671cec70b4b5 | GET /users/1 | status=200 | durationMs=1
users request | id=ba9f5bd0-1498-43bc-bc29-4c0ddf99e4b1 | GET /users/1 | status=200 | durationMs=0
users request | id=2f22246c-082c-4239-8047-70571b40be77 | GET /users/1 | status=200 | durationMs=0
users request | id=b6a268b6-ad1e-4597-a7a1-ecd71bf3be74 | GET /users/1 | status=200 | durationMs=3
users request | id=e92836ef-5978-46d0-8ca7-cd5e0631f2c1 | GET /users/1 | status=200 | durationMs=0
users request | id=61b84eb8-8f79-4e0e-922b-d6b124a5e8b8 | GET /users/1 | status=200 | durationMs=0
users request | id=dcfcb0b3-937b-4539-9efd-00986c6c343a | GET /users/1 | status=200 | durationMs=0
users request | id=25156dff-355c-4584-a0ae-8cd6a5046220 | GET /users/1 | status=200 | durationMs=0
users request | id=015ffbe7-1ae4-4720-a9d7-65f90970b4f3 | GET /users/1 | status=200 | durationMs=0
users request | id=4ef23df2-aec3-49ae-b5cd-a67775014ac5 | GET /users/1 | status=200 | durationMs=25
users request | id=1ad6a497-66c1-4165-8c99-d7cf1048f6dd | GET /users/1 | status=200 | durationMs=1
users request | id=045adc7e-2554-46ee-bb94-1b82d2d40dd2 | GET /users/1 | status=200 | durationMs=0
users request | id=badd0a4d-93a2-41a2-b67f-ac9d137a135d | GET /users/1 | status=200 | durationMs=0
users request | id=9a391789-6755-488a-be3e-30e9c6886dc7 | GET /users/1 | status=200 | durationMs=1
users request | id=8df4bf29-0674-4d1d-b23d-fdcb1ca0ecfc | GET /users/1 | status=200 | durationMs=0
users request | id=7039508c-b6a3-4203-88ea-ba7aa96cec5c | GET /users/1 | status=200 | durationMs=0
users request | id=59ac6e49-7693-4ef2-8dcd-4fc14f16e863 | GET /users/1 | status=200 | durationMs=0
users request | id=1c1e1096-9672-401a-9177-d73743264162 | GET /users/1 | status=200 | durationMs=1
users request | id=de7eac18-fdf8-4737-b0ca-1a770ff33edd | GET /users/1 | status=200 | durationMs=1
users request | id=d60f0355-9b35-4406-b83b-d439c14b543f | GET /users/1 | status=200 | durationMs=0
users request | id=b91f6f2d-cfbe-4280-ad5d-8e80925f1e96 | GET /users/1 | status=200 | durationMs=0
users request | id=7a1b72a3-6828-429b-a499-065d68486979 | GET /users/1 | status=200 | durationMs=0
users request | id=831e2d76-3064-4a0d-8cd9-150194bb6242 | GET /users/1 | status=200 | durationMs=0
users request | id=8335ae2e-2433-48a7-a372-996be3b3cfe4 | GET /users/1 | status=200 | durationMs=0
users request | id=8fa7ee78-a3ea-4716-b0e7-89d755cab719 | GET /users/1 | status=200 | durationMs=3
users request | id=c834072c-19d6-4a04-9dcb-87ca9feb0d52 | GET /users/1 | status=200 | durationMs=1
users request | id=34c48c79-3f77-4318-bb98-cbcd2293fae5 | GET /users/1 | status=200 | durationMs=5
users request | id=084a392c-9619-4851-b8f6-b373a6700b1d | GET /users/1 | status=200 | durationMs=0
users request | id=adbbde54-8d0f-4d6f-bc5e-1b0d278d129c | GET /users/1 | status=200 | durationMs=2
users request | id=83032554-9801-44dd-bcc6-c98427639776 | GET /users/1 | status=200 | durationMs=0
users request | id=2eda5d93-cb4c-41b8-98a5-aea0ccac54ad | GET /users/1 | status=200 | durationMs=1
users request | id=40603c29-794e-450a-ae3a-711e21329525 | GET /users/1 | status=200 | durationMs=0
users request | id=846048ba-631c-4575-9e4e-218fca9d62d7 | GET /users/1 | status=200 | durationMs=0
users request | id=9e2fe975-fee6-4c7f-94db-068597ae4e15 | GET /users/1 | status=200 | durationMs=1
users request | id=e6100708-72d8-4ecb-9aa3-b7d77dfe03d7 | GET /users/1 | status=200 | durationMs=0
users request | id=dbff4485-292e-4389-8da2-989af0d752ee | GET /users/1 | status=200 | durationMs=0
users request | id=a302a0f6-58e1-4dc4-b956-f29f26c4a7ad | GET /users/1 | status=200 | durationMs=0
users request | id=39b2acd8-ca0d-49a9-acee-1886224304e8 | GET /users/1 | status=200 | durationMs=0
users request | id=52621c78-bf19-4a61-bdf1-f508e43a6ec9 | GET /users/1 | status=200 | durationMs=0
users request | id=d36b0c16-aa23-484c-bb0e-0ea3a81ef5ff | GET /users/1 | status=200 | durationMs=1
users request | id=c86a9c36-a634-43c0-92cc-8a56e48d427c | GET /users/1 | status=200 | durationMs=1
users request | id=db00a883-d66e-4d39-a099-51d85ab08d2a | GET /users/1 | status=200 | durationMs=0
users request | id=447db960-2428-4b60-a72c-26adda07cae9 | GET /users/1 | status=200 | durationMs=5
users request | id=3fcdc08b-ff74-4c18-a7a3-b63e5cc3d990 | GET /users/1 | status=200 | durationMs=1
users request | id=ad994eec-fb93-48ae-929a-0eca1ec2f843 | GET /users/1 | status=200 | durationMs=0
users request | id=c76e1ea7-8789-41c3-b539-4c4e1b02d57f | GET /users/1 | status=200 | durationMs=0
users request | id=7142b54a-3c84-40e0-a5c1-e4fdfcdc9870 | GET /users/1 | status=200 | durationMs=1
users request | id=2c58a28c-9d22-4612-b59e-70b794f67356 | GET /users/1 | status=200 | durationMs=0
users request | id=52815757-671e-4ac4-b18d-132c7afde793 | GET /users/1 | status=200 | durationMs=0
users request | id=f2fffea8-15a1-4d50-8266-e407c8d3b947 | GET /users/1 | status=200 | durationMs=0
users request | id=86921598-4f21-44d5-b037-38ab00977189 | GET /users/1 | status=200 | durationMs=0
users request | id=cab5d7c0-f232-4350-94cf-4c95737964bf | GET /users/1 | status=200 | durationMs=1
users request | id=82ccb960-57b2-43ae-8f8c-dd6a0c697fa2 | GET /users/1 | status=200 | durationMs=0
users request | id=5327b87b-5ec0-4812-bb22-0c046adbba15 | GET /users/1 | status=200 | durationMs=0
users request | id=2988496e-7548-44c2-8325-cca2346ed878 | GET /users/1 | status=200 | durationMs=1
users request | id=1c09ff46-8d0b-467e-93a0-88d0c3096db5 | GET /users/1 | status=200 | durationMs=0
users request | id=af74258e-d05e-4386-aca8-27de220b2a85 | GET /users/1 | status=200 | durationMs=0
users request | id=7f0eeda4-41bc-410a-9a0e-6a18700fff62 | GET /users/1 | status=200 | durationMs=1
users request | id=0aaccb50-ab52-4105-a4f3-2457034f4ca3 | GET /users/1 | status=200 | durationMs=0
users request | id=a7acd487-224e-4fc6-8fb5-0567fc53a557 | GET /users/1 | status=200 | durationMs=1
users request | id=f33d0b13-ad0f-4bba-abee-99a6256fbcb8 | GET /users/1 | status=200 | durationMs=2
users request | id=586b2c26-7653-4202-a792-5c34902f5742 | GET /users/1 | status=200 | durationMs=0
users request | id=3564050a-4e68-4359-ad9f-65ce7b6156a1 | GET /users/1 | status=200 | durationMs=0
users request | id=54e49013-3a34-4010-bb86-e8efa89736b3 | GET /users/1 | status=200 | durationMs=1
users request | id=445cee75-859e-451d-b0d0-d2a97e9fcb78 | GET /users/1 | status=200 | durationMs=1
users request | id=308caf1f-c0ae-4214-b03d-b79461095e9f | GET /users/1 | status=200 | durationMs=0
users request | id=5eb64ba5-ecc1-4b43-9d14-4d7aab64cf58 | GET /users/1 | status=200 | durationMs=1
