users listening on port 3002
users request | id=5c301ce2-4f16-4311-8bc6-5dd947ec247d | GET /users/1 | status=200 | durationMs=0
users request | id=79b6b995-4c19-45db-8ca4-31eb09e1cd09 | GET /users/1 | status=200 | durationMs=0
users request | id=2b9be47b-b147-4b6b-9753-63d9f348d36a | GET /users/1 | status=200 | durationMs=0
users request | id=07435de6-d5e0-49c8-9f18-9a4d1ad911fe | GET /users/1 | status=200 | durationMs=0
users request | id=9eab19a9-d80f-4405-a237-40b3b2257043 | GET /users/1 | status=200 | durationMs=0
users request | id=b586aa23-9ce3-425c-bfaa-694f92262e46 | GET /users/1 | status=200 | durationMs=0
users request | id=7cc39a5a-d4c5-4322-9101-eb88cdd26745 | GET /users/1 | status=200 | durationMs=1
users request | id=6e4f0199-e78a-4dd4-8d17-9fea45b7121f | GET /users/1 | status=200 | durationMs=0
users request | id=4b912789-3466-4d9b-8531-47694060411c | GET /users/1 | status=200 | durationMs=0
users request | id=5b233a8a-6a35-4876-b03d-7f653651e43a | GET /users/1 | status=200 | durationMs=0
users request | id=01dbd02e-82e4-496f-b644-862a00861d0b | GET /users/1 | status=200 | durationMs=0
users request | id=c684a7c0-4059-4005-9cf1-ac591a335b66 | GET /users/1 | status=200 | durationMs=0
users request | id=53c4c57d-23df-4a30-b9d4-ae69995bd281 | GET /users/1 | status=200 | durationMs=1
users request | id=3da8898e-7f4a-4d63-85c8-cc7ff9269159 | GET /users/1 | status=200 | durationMs=0
users request | id=d42acc04-b2f6-424d-9788-f6a4bc20eee7 | GET /users/1 | status=200 | durationMs=0
users request | id=b010949f-1195-4d1e-a676-471910b2a9e1 | GET /users/1 | status=200 | durationMs=0
users request | id=9abb8baa-39e5-40f3-a5cf-1601c41bb723 | GET /users/1 | status=200 | durationMs=0
users request | id=c4f2566b-9157-4bad-b10a-c36bb014af4e | GET /users/1 | status=200 | durationMs=0
users request | id=f32c8c6c-d644-4cdd-9955-8df6b5263964 | GET /users/1 | status=200 | durationMs=1
users request | id=bb563e53-1087-4cec-bf1c-70ff3c762b12 | GET /users/1 | status=200 | durationMs=0
users request | id=28e3f729-486b-474a-bc5c-356f8a0cf5a2 | GET /users/1 | status=200 | durationMs=0
users request | id=81a1bdbc-55e4-41b8-a2fc-f4b30e8ab617 | GET /users/1 | status=200 | durationMs=1
users request | id=1d0cce4c-fdaa-4eb3-ae81-55e79d85cc0e | GET /users/1 | status=200 | durationMs=0
users request | id=038fa35f-9d7f-4341-a52a-5cd1fc01cc14 | GET /users/1 | status=200 | durationMs=0
users request | id=b55bbffd-a49d-4dd4-8c18-000abd75e0b4 | GET /users/1 | status=200 | durationMs=1
users request | id=eb980d18-1fbd-4c6b-bba1-c3db0a482561 | GET /users/1 | status=200 | durationMs=0
users request | id=4bfafc71-6ad1-4d89-a89a-904b5de1ca25 | GET /users/1 | status=200 | durationMs=0
users request | id=a13968af-b6b2-4bbf-b9a4-cb093e7970a4 | GET /users/1 | status=200 | durationMs=0
users request | id=8a42b9a2-4256-441e-9c69-4d977adab93f | GET /users/1 | status=200 | durationMs=1
users request | id=a6121940-f98c-432b-89a0-8bed1921135d | GET /users/1 | status=200 | durationMs=0
users request | id=2bf642cd-eec2-47eb-b194-766d38626677 | GET /users/1 | status=200 | durationMs=0
users request | id=a2f7acd3-e005-4c59-a592-af99348fc9f8 | GET /users/1 | status=200 | durationMs=0
users request | id=6fde36be-3034-4bf0-b24f-cb5faaaac6e7 | GET /users/1 | status=200 | durationMs=0
users request | id=a771edb9-7a68-4ac2-9ae0-288b660172ff | GET /users/1 | status=200 | durationMs=0
users request | id=036023e4-2c8e-4f58-97df-84e848d4f23b | GET /users/1 | status=200 | durationMs=0
users request | id=6b0c0e94-02ab-4443-a477-f7d0d23152e2 | GET /users/1 | status=200 | durationMs=0
users request | id=2306122d-2cf4-4d7f-bbe5-4b055263f344 | GET /users/1 | status=200 | durationMs=1
users request | id=16958788-c20d-4449-b0c2-58bfe5e969f5 | GET /users/1 | status=200 | durationMs=1
users request | id=f6ce13e5-d88c-4dfc-a37f-62d4c6bffd91 | GET /users/1 | status=200 | durationMs=0
users request | id=a08c44c9-4d94-4f09-9496-e2c572bd4229 | GET /users/1 | status=200 | durationMs=0
users request | id=bf17285f-0974-4dfe-b3e2-747f83f63be6 | GET /users/1 | status=200 | durationMs=0
users request | id=b69da766-c15e-442b-8d70-9d76e57f6152 | GET /users/1 | status=200 | durationMs=0
users request | id=6117dd4a-24dc-4212-bedf-3e8e9cb85200 | GET /users/1 | status=200 | durationMs=0
users request | id=a8f94196-cb57-407c-8866-c2f64a22045d | GET /users/1 | status=200 | durationMs=0
users request | id=cd9ba215-0c75-462d-aab3-ce50d8cf2eaf | GET /users/1 | status=200 | durationMs=0
users request | id=8814b09c-3977-481d-8622-3bd7c5b67a70 | GET /users/1 | status=200 | durationMs=0
users request | id=ee22fc31-e49a-4077-9ef1-c24f1b3fddf4 | GET /users/1 | status=200 | durationMs=1
users request | id=b18048db-a63c-4fcc-bb96-be876d40e234 | GET /users/1 | status=200 | durationMs=1
users request | id=3252e22c-21ec-4688-85c6-33478891fa42 | GET /users/1 | status=200 | durationMs=0
users request | id=f622dae8-42ba-45aa-a55e-29e745f5d4ae | GET /users/1 | status=200 | durationMs=0
users request | id=3fc014e5-917a-42ea-a16c-0db94b5cf1ba | GET /users/1 | status=200 | durationMs=0
users request | id=32dcefad-7bf5-4cff-aa6f-df6ddc47fcda | GET /users/1 | status=200 | durationMs=0
users request | id=a859bd58-e61f-4474-bdce-0e5607742346 | GET /users/1 | status=200 | durationMs=0
users request | id=de1c0044-abd0-45f2-874f-ec5c52eb1198 | GET /users/1 | status=200 | durationMs=0
users request | id=cf3d097a-c176-452b-8822-71b048dfe0c8 | GET /users/1 | status=200 | durationMs=0
users request | id=ebca7e2b-5832-4864-a6c5-54b51989b9d8 | GET /users/1 | status=200 | durationMs=0
users request | id=a6388e96-dd6b-4b1b-a086-2bb1dca61552 | GET /users/1 | status=200 | durationMs=1
users request | id=dabb6a10-8a27-4da6-beff-a2d898f80809 | GET /users/1 | status=200 | durationMs=0
users request | id=04b1ce83-a005-4888-9c7f-e96cd2980292 | GET /users/1 | status=200 | durationMs=0
users request | id=e1636915-613e-469a-9112-13663ca6e721 | GET /users/1 | status=200 | durationMs=0
users request | id=1d50f4a2-ce9c-4f25-8c0b-402f5b987fb8 | GET /users/1 | status=200 | durationMs=0
users request | id=07f3ff55-5099-40e7-a809-d76e7a6ef84a | GET /users/1 | status=200 | durationMs=1
users request | id=656880ea-48d2-487c-8cb5-a3ac6322c6f7 | GET /users/1 | status=200 | durationMs=0
users request | id=c762bd0a-ef87-4897-b7c7-73a38d2be9b5 | GET /users/1 | status=200 | durationMs=0
users request | id=a299b7ac-693b-4e79-ba1e-96052bc557fd | GET /users/1 | status=200 | durationMs=0
users request | id=0d31da69-79fa-4806-b191-f9e1f17fb013 | GET /users/1 | status=200 | durationMs=1
users request | id=ee90b5d5-ed94-4f60-aeae-500cef8bd6d4 | GET /users/1 | status=200 | durationMs=0
users request | id=6ab7fc4d-25ca-4b3c-91f6-1e7c4b66c4b0 | GET /users/1 | status=200 | durationMs=0
users request | id=d555327f-b5c1-44e0-b0e3-88de7edae5ef | GET /users/1 | status=200 | durationMs=0
users request | id=f44c0409-c127-4ff7-8572-086e1abfb35d | GET /users/1 | status=200 | durationMs=0
users request | id=8a5a4dea-5022-45d2-9046-210d7e220dee | GET /users/1 | status=200 | durationMs=0
users request | id=9178b55d-657a-4342-b934-60a237d591f2 | GET /users/1 | status=200 | durationMs=0
users request | id=04709374-e849-405a-9b82-fc601d134338 | GET /users/1 | status=200 | durationMs=0
users request | id=fdf633fb-c880-4947-9cd3-00f05c55ba3e | GET /users/1 | status=200 | durationMs=0
users request | id=ee86ddde-7d2b-4344-8dec-652b8fe9961d | GET /users/1 | status=200 | durationMs=1
users request | id=8eaea942-e7ea-4e4d-bf49-3289211a799a | GET /users/1 | status=200 | durationMs=0
users request | id=8afa724f-71c9-43fd-a0da-37d11819f116 | GET /users/1 | status=200 | durationMs=0
users request | id=faa72e50-acb1-4c67-94b5-29b01ec1a623 | GET /users/1 | status=200 | durationMs=1
users request | id=ac2d8f31-d200-403e-8ac2-ca893f6af427 | GET /users/1 | status=200 | durationMs=0
users request | id=2c60ba98-e2b0-403a-8c3d-ad743acc2d83 | GET /users/1 | status=200 | durationMs=0
users request | id=7fd6d140-5abb-48fc-b1cb-74d6c3e67371 | GET /users/1 | status=200 | durationMs=1
users request | id=c159e0c2-db28-43e5-bc5f-fafd984d7df2 | GET /users/1 | status=200 | durationMs=1
users request | id=04affe80-e30f-434d-9cd2-02d7ba6ff2c9 | GET /users/1 | status=200 | durationMs=0
users request | id=69baa134-1659-4632-8615-108206d5a792 | GET /users/1 | status=200 | durationMs=0
users request | id=b845f762-b53b-4ed8-896d-c18d84bcf9c7 | GET /users/1 | status=200 | durationMs=0
users request | id=f8c21d6b-6ded-437c-8800-f9fc7a90b139 | GET /users/1 | status=200 | durationMs=0
users request | id=046445b8-597c-4c7e-af51-bb6bf542717c | GET /users/1 | status=200 | durationMs=0
users request | id=7b4b7fc8-6cee-4fe3-99c4-6f27b86cdd96 | GET /users/1 | status=200 | durationMs=1
users request | id=bc70d5cc-18f6-4ac9-9971-a4ac979765d6 | GET /users/1 | status=200 | durationMs=0
users request | id=1958eb87-3378-4e94-ae8e-2a12e7b7441a | GET /users/1 | status=200 | durationMs=1
users request | id=15925964-f697-49b5-9ecd-8cc041ad8ee8 | GET /users/1 | status=200 | durationMs=1
users request | id=0de48d1c-0c4d-4cd6-a49e-a29b24cd6af0 | GET /users/1 | status=200 | durationMs=0
users request | id=34442f64-c590-4661-b8ed-01493a5c35ec | GET /users/1 | status=200 | durationMs=1
users request | id=5a7eb8f7-5072-4d7a-94f0-28d90d91eeb1 | GET /users/1 | status=200 | durationMs=1
users request | id=f2bc9ab2-de4c-497f-90b8-7619e32c4efb | GET /users/1 | status=200 | durationMs=1
users request | id=2f88a39d-5d4a-4ba7-9a67-ac4a2bc49ce2 | GET /users/1 | status=200 | durationMs=1
users request | id=30e8bfcc-9b3e-467a-9921-576bfe9c466e | GET /users/1 | status=200 | durationMs=1
users request | id=4d5f605f-4c73-414a-bda9-e58027140a00 | GET /users/1 | status=200 | durationMs=0
users request | id=0b276c96-830a-46a1-8d3e-5809efde04b0 | GET /users/1 | status=200 | durationMs=1
users request | id=74e29984-3bb7-43c2-bf30-abab2cc6b573 | GET /users/1 | status=200 | durationMs=0
users request | id=01f3f218-6b35-481b-a9ee-62f9622ce02a | GET /users/1 | status=200 | durationMs=0
users request | id=507f8a4d-f32e-418e-8c27-da3f5df6943a | GET /users/1 | status=200 | durationMs=1
users request | id=5f43522c-eb5c-42f1-8bb5-327dfc4a3210 | GET /users/1 | status=200 | durationMs=1
users request | id=2920fdda-ed13-4c3c-9110-30db5d501b08 | GET /users/1 | status=200 | durationMs=0
users request | id=a3a42648-5582-4682-8d50-f6ab9b82c145 | GET /users/1 | status=200 | durationMs=0
users request | id=60ae7bd5-3cf5-427a-9414-b291546d19a8 | GET /users/1 | status=200 | durationMs=0
users request | id=5efd043f-b388-42df-afcb-389b10d8d304 | GET /users/1 | status=200 | durationMs=0
users request | id=c2a381e4-6561-4d7b-8557-2cf666e9f9eb | GET /users/1 | status=200 | durationMs=1
users request | id=2d86299d-2750-4892-9606-8db9351fec86 | GET /users/1 | status=200 | durationMs=0
users request | id=ebe3859e-aace-4a65-ad69-2f34473ff654 | GET /users/1 | status=200 | durationMs=0
users request | id=db08fab5-4f3c-4e52-afc3-f33ec4d546de | GET /users/1 | status=200 | durationMs=1
users request | id=772b0b9c-4086-4855-8d51-58c8abe3c831 | GET /users/1 | status=200 | durationMs=1
users request | id=13c37e56-3649-4852-a76c-16363626915e | GET /users/1 | status=200 | durationMs=1
users request | id=8edbb3c5-a145-4445-9598-f8ffc67511e0 | GET /users/1 | status=200 | durationMs=0
users request | id=48e843b2-f4ad-4ad5-9154-451d1fec2fe1 | GET /users/1 | status=200 | durationMs=0
users request | id=d7006a09-cb4b-4dd7-8db5-fdad946daf64 | GET /users/1 | status=200 | durationMs=0
users request | id=ea7eb932-883d-4e25-8f6a-a8ce84358351 | GET /users/1 | status=200 | durationMs=0
users request | id=8639502b-add5-4215-a9d9-e3eb9e22208b | GET /users/1 | status=200 | durationMs=0
users request | id=3e5721d9-fe78-43a9-8209-213e80360cb1 | GET /users/1 | status=200 | durationMs=0
users request | id=43e58817-cd69-4c9b-8bcf-ec1b0c5b524b | GET /users/1 | status=200 | durationMs=1
users request | id=6f106a7d-5d4a-44e2-ad51-f524374bd7bc | GET /users/1 | status=200 | durationMs=0
users request | id=32c9d0d0-e814-464a-874a-2b6c55c1ace4 | GET /users/1 | status=200 | durationMs=0
users request | id=338d80a4-ba64-478e-a8a0-9a3ce9df5b29 | GET /users/1 | status=200 | durationMs=1
users request | id=04c39edd-3954-4873-bbac-b560d0025330 | GET /users/1 | status=200 | durationMs=1
users request | id=809814c1-1ab0-427e-bcee-5af8fe4b7a94 | GET /users/1 | status=200 | durationMs=1
users request | id=9b4e621e-e9fa-4630-b902-fe0bddf83e97 | GET /users/1 | status=200 | durationMs=0
users request | id=8d8f699a-5ebe-4811-9329-2c80e2509d50 | GET /users/1 | status=200 | durationMs=0
users request | id=d3253004-8e7c-413b-b087-888f2f128884 | GET /users/1 | status=200 | durationMs=0
users request | id=176613f3-fd70-4641-8098-73675a6ec8da | GET /users/1 | status=200 | durationMs=0
users request | id=86a14914-c08b-4057-b136-efc5feb2d29d | GET /users/1 | status=200 | durationMs=0
users request | id=938c771a-f97c-48bc-9d79-3fec84547a43 | GET /users/1 | status=200 | durationMs=0
users request | id=579790a4-e76b-45e3-bf76-008abd1be9fc | GET /users/1 | status=200 | durationMs=1
users request | id=4ac9640a-a9de-4b2d-86c8-d7314bbbb66f | GET /users/1 | status=200 | durationMs=0
users request | id=691ccd60-be0c-4e83-a5a8-753ab0fa9274 | GET /users/1 | status=200 | durationMs=0
users request | id=cd9a3b82-f3d6-44ea-8409-6899215039aa | GET /users/1 | status=200 | durationMs=0
users request | id=6290a387-1c49-43f5-b34d-0f69084101c2 | GET /users/1 | status=200 | durationMs=0
users request | id=e09f1b0f-5a31-4b4c-90b2-b6a77f55ad24 | GET /users/1 | status=200 | durationMs=1
users request | id=16c32efa-41f1-4122-9a2e-a54d882757bb | GET /users/1 | status=200 | durationMs=0
users request | id=c78effb3-16be-4730-b76a-2e3d71b76aea | GET /users/1 | status=200 | durationMs=1
users request | id=f21d0411-ea38-492d-adf8-e75905c7899f | GET /users/1 | status=200 | durationMs=0
users request | id=531359c9-f573-46f4-8cc0-62d1d6322ab8 | GET /users/1 | status=200 | durationMs=0
users request | id=942ac705-4b2d-42b2-8756-5cf90cd2dc96 | GET /users/1 | status=200 | durationMs=0
users request | id=419508c7-d0d3-498a-82d4-df2f5562bf2b | GET /users/1 | status=200 | durationMs=0
users request | id=97093bc0-f8e2-4f79-8e15-249b8092ecd2 | GET /users/1 | status=200 | durationMs=0
users request | id=5c02ba4a-a896-4d9e-8413-ff3ff4fe4289 | GET /users/1 | status=200 | durationMs=0
users request | id=6db7ceb9-fa0e-4ab5-8fa4-32f405c709c1 | GET /users/1 | status=200 | durationMs=1
users request | id=d7501c3d-a8f0-4a29-be0e-683495b1ea33 | GET /users/1 | status=200 | durationMs=0
users request | id=3407c828-2fe7-4000-b77e-6fb9c6b7eadb | GET /users/1 | status=200 | durationMs=0
users request | id=8ba852d7-2a34-48f5-89b2-88c943ee6ff0 | GET /users/1 | status=200 | durationMs=0
users request | id=8a360008-e9cd-4a4d-821c-2d5bdd4a203b | GET /users/1 | status=200 | durationMs=0
users request | id=9a246b3b-a6f4-4c01-8444-daf02e8c1ba5 | GET /users/1 | status=200 | durationMs=1
users request | id=d33981b1-ea54-44e3-b025-2db343660473 | GET /users/1 | status=200 | durationMs=0
users request | id=df6f8b43-482b-422e-905f-9d14bf3720aa | GET /users/1 | status=200 | durationMs=0
users request | id=9720d1a9-7366-4819-91bc-e709957b1260 | GET /users/1 | status=200 | durationMs=0
users request | id=c169c093-0602-4427-9d41-b4cb02f8abf0 | GET /users/1 | status=200 | durationMs=0
users request | id=47eecf5a-4831-4c0e-80c5-67c7e84c73d5 | GET /users/1 | status=200 | durationMs=0
users request | id=8644707b-c2c7-4ca9-b488-4e7fce044031 | GET /users/1 | status=200 | durationMs=1
users request | id=d0107f9c-4920-42fd-ab0a-499a4babc7b3 | GET /users/1 | status=200 | durationMs=0
users request | id=0f861144-08ca-4a7f-841f-222088d6cc7d | GET /users/1 | status=200 | durationMs=0
users request | id=634bd1ae-2edd-415f-86d9-129c51757c89 | GET /users/1 | status=200 | durationMs=0
users request | id=687cb425-cdb2-49d3-ab74-9d36a9e61151 | GET /users/1 | status=200 | durationMs=0
users request | id=b8068aee-e03e-483e-819d-00534be45c87 | GET /users/1 | status=200 | durationMs=0
users request | id=dcfd3495-00ed-4edc-888e-ee10a6ef910a | GET /users/1 | status=200 | durationMs=0
users request | id=15da10a5-f0d2-4a74-bb0a-3734c086d9fc | GET /users/1 | status=200 | durationMs=1
users request | id=830993e6-0b90-4bcb-8d0a-81c17ebdf76c | GET /users/1 | status=200 | durationMs=0
users request | id=6a1162e9-adeb-4192-993d-4dd66f803576 | GET /users/1 | status=200 | durationMs=0
users request | id=19f312a2-b46f-4844-8d5c-ee339c0b9d17 | GET /users/1 | status=200 | durationMs=1
users request | id=26b889be-e803-4c05-b89d-d3482189cf43 | GET /users/1 | status=200 | durationMs=0
users request | id=22580fb3-79b1-4da7-9fd0-b41696f003c1 | GET /users/1 | status=200 | durationMs=0
users request | id=cc1d9fa0-63f1-4cd0-b91f-9aebd6dadc30 | GET /users/1 | status=200 | durationMs=0
users request | id=55fb2124-e1a0-4d08-ac79-2a513acefdf6 | GET /users/1 | status=200 | durationMs=1
users request | id=9e3e8ab3-ae16-4e0c-94f6-493852388284 | GET /users/1 | status=200 | durationMs=0
users request | id=46037352-7d30-4d59-8441-85885ec0e317 | GET /users/1 | status=200 | durationMs=0
users request | id=aa05f084-6f01-46a6-af4d-ed57ee96230e | GET /users/1 | status=200 | durationMs=0
users request | id=4fdeaac9-6ee0-4ba1-bad3-bd7d2429c920 | GET /users/1 | status=200 | durationMs=0
users request | id=3b22e165-18e6-418a-9c55-c32849fa417c | GET /users/1 | status=200 | durationMs=0
users request | id=9101c0dc-55a5-4c3f-b3ef-0f5201f85778 | GET /users/1 | status=200 | durationMs=0
users request | id=649b9947-df8a-4d1c-8ecc-cf4258fd65d3 | GET /users/1 | status=200 | durationMs=0
users request | id=6ef3abf4-579f-4190-b0b0-13d4bf862d7f | GET /users/1 | status=200 | durationMs=0
users request | id=400885ce-7b6b-4d9c-bf02-58652a9517f2 | GET /users/1 | status=200 | durationMs=1
users request | id=aaea1db0-0ea9-4bc4-9a02-acd01dec1daf | GET /users/1 | status=200 | durationMs=0
users request | id=84f11b6b-81ab-4f0f-8de8-e3f600a38796 | GET /users/1 | status=200 | durationMs=0
users request | id=86c1390d-84c2-4085-bc12-a338e1ca4f11 | GET /users/1 | status=200 | durationMs=0
users request | id=dee16a47-0b30-4da9-b95c-dc053cfb90b3 | GET /users/1 | status=200 | durationMs=0
users request | id=cba27fc8-4b75-4915-b916-acbe06ebd375 | GET /users/1 | status=200 | durationMs=0
users request | id=f8faac3b-95a6-4db6-8aa1-941d50c48ab4 | GET /users/1 | status=200 | durationMs=0
users request | id=0435fdf2-6344-4e65-acfa-e6016613c8d6 | GET /users/1 | status=200 | durationMs=0
users request | id=15461937-107a-4180-9274-639c2767f82f | GET /users/1 | status=200 | durationMs=0
users request | id=fe871921-aff3-4b2e-9e37-0385a4ea061f | GET /users/1 | status=200 | durationMs=0
users request | id=d6535bbe-7573-4d3d-b421-60d80f79a348 | GET /users/1 | status=200 | durationMs=0
users request | id=4e3e386c-9a4c-46dc-9d14-f0b4f7ee5b9d | GET /users/1 | status=200 | durationMs=1
users request | id=0d4c483f-0850-48d2-8d99-3a1d76ab6a34 | GET /users/1 | status=200 | durationMs=0
users request | id=b6cf233e-01a5-4654-9af3-22eebd10589e | GET /users/1 | status=200 | durationMs=0
users request | id=8b8d7391-8c5f-4d56-a1b0-3731b72cb0fd | GET /users/1 | status=200 | durationMs=0
users request | id=344343b0-0225-4ee0-aed4-e41be91ca15e | GET /users/1 | status=200 | durationMs=1
users request | id=74bb1021-2f92-4589-9170-7ed708043eea | GET /users/1 | status=200 | durationMs=0
users request | id=4a6f12d2-b8ef-4a71-aba9-ea82d021cc61 | GET /users/1 | status=200 | durationMs=0
users request | id=e5eda820-ea58-4c2b-8c58-7d6877a64a33 | GET /users/1 | status=200 | durationMs=0
users request | id=a053d61c-b147-4a83-b8e1-5dca53ef4c84 | GET /users/1 | status=200 | durationMs=0
users request | id=57c14d40-bebd-418b-be2f-0306e9d1ef25 | GET /users/1 | status=200 | durationMs=0
users request | id=639b162c-f568-463e-b6a3-14c93f530140 | GET /users/1 | status=200 | durationMs=0
users request | id=c6e916fb-c680-4c36-a051-4dfdab5db806 | GET /users/1 | status=200 | durationMs=0
users request | id=cedf79bb-f751-4aa1-b4fa-d8c4616cebc3 | GET /users/1 | status=200 | durationMs=0
users request | id=09b48c2c-b008-4641-b068-0bafb58e2e52 | GET /users/1 | status=200 | durationMs=0
users request | id=4727b99d-0be3-49f5-8e35-2fb0828e3ce9 | GET /users/1 | status=200 | durationMs=0
users request | id=dcf31f61-d2cf-44ba-b44f-20cafddcfde1 | GET /users/1 | status=200 | durationMs=0
users request | id=fe44c103-c580-401d-9e99-1704d3afc8d6 | GET /users/1 | status=200 | durationMs=1
users request | id=49a8b46b-1bdd-4752-81ea-e7c367636098 | GET /users/1 | status=200 | durationMs=0
users request | id=a27b1d07-dd16-40f5-87df-b6f2cb61d70c | GET /users/1 | status=200 | durationMs=0
users request | id=653c4e13-954a-4b7a-8bd8-5b905d2e67a5 | GET /users/1 | status=200 | durationMs=0
users request | id=876ffb9a-0bd6-474b-974e-c121faaa69a4 | GET /users/1 | status=200 | durationMs=0
users request | id=8781b53d-2351-4b5d-a132-5af714e05d55 | GET /users/1 | status=200 | durationMs=0
users request | id=f2804121-5335-4c71-bbf3-2a6912379bc2 | GET /users/1 | status=200 | durationMs=1
users request | id=aeb84bb6-278c-4a0f-add6-4a31673f3cbe | GET /users/1 | status=200 | durationMs=1
users request | id=1a1d1d8c-fea9-4038-a03a-f493f69932b9 | GET /users/1 | status=200 | durationMs=0
users request | id=f425c3a4-2fac-4822-b559-fa6211531c4b | GET /users/1 | status=200 | durationMs=1
users request | id=05399035-fb36-4368-98ae-544115a7857e | GET /users/1 | status=200 | durationMs=0
users request | id=dd9aa865-94eb-4210-8336-ccbedd913128 | GET /users/1 | status=200 | durationMs=0
users request | id=2c53e826-9af8-42fb-b813-3e55416a6d79 | GET /users/1 | status=200 | durationMs=0
users request | id=c66ba21b-d3d9-4eb5-8391-c5e061299703 | GET /users/1 | status=200 | durationMs=0
users request | id=2412303b-503d-4190-bd06-d1d37b8fe223 | GET /users/1 | status=200 | durationMs=0
users request | id=95fbd57b-6925-430e-9997-ece99d462186 | GET /users/1 | status=200 | durationMs=0
users request | id=3f8a8690-04ac-4444-a1e6-65f8d66d6382 | GET /users/1 | status=200 | durationMs=0
users request | id=1881cf11-c26f-4c16-bbf4-7b96089a73f4 | GET /users/1 | status=200 | durationMs=0
users request | id=003f34cc-e3d9-4387-beb7-7dfa5967d0af | GET /users/1 | status=200 | durationMs=0
users request | id=f1b69ea2-57b4-4ea6-8801-fdd005a121d7 | GET /users/1 | status=200 | durationMs=0
users request | id=b0f9fbff-4006-438b-8d93-43cd9f83f0bf | GET /users/1 | status=200 | durationMs=0
users request | id=1c75664e-b176-4a92-94b2-5da01a6ea43b | GET /users/1 | status=200 | durationMs=1
users request | id=e848c4e5-8334-49fd-bec0-088b7da70ba1 | GET /users/1 | status=200 | durationMs=1
users request | id=f739db29-14c6-4585-8449-657629f0fe0d | GET /users/1 | status=200 | durationMs=0
users request | id=984aab02-57a1-4753-8e84-a327a486cad2 | GET /users/1 | status=200 | durationMs=0
users request | id=799b7b03-b5cb-40e5-bbd3-799db201cb05 | GET /users/1 | status=200 | durationMs=1
users request | id=9da95fd4-da7e-4958-a4e1-755f6add3a40 | GET /users/1 | status=200 | durationMs=1
users request | id=4710f36b-f671-4a98-bb20-791b4c656b32 | GET /users/1 | status=200 | durationMs=0
users request | id=5f53791d-1360-4cd1-a8ba-184167b777c1 | GET /users/1 | status=200 | durationMs=1
users request | id=d8d2b937-2371-4702-95f8-e84f5c130364 | GET /users/1 | status=200 | durationMs=1
users request | id=cd295cb3-6d98-4af0-b750-d0e2cce241d1 | GET /users/1 | status=200 | durationMs=0
users request | id=be519d43-c8db-4219-8bc2-61462b2759d8 | GET /users/1 | status=200 | durationMs=0
users request | id=06bfce9b-8462-444f-8f5c-d64147930be1 | GET /users/1 | status=200 | durationMs=0
users request | id=92a11ef5-2ebf-436c-ac4e-2fce069433dd | GET /users/1 | status=200 | durationMs=1
users request | id=50fee8cd-ef5b-4673-b3bc-669c54fb5beb | GET /users/1 | status=200 | durationMs=0
users request | id=35df29da-28d9-4d23-9ef8-09c9cbeacd09 | GET /users/1 | status=200 | durationMs=1
users request | id=474e1691-6483-4f91-b8d5-ae787fd9ffe0 | GET /users/1 | status=200 | durationMs=1
users request | id=0bed5a09-f37b-4b46-8f16-a27d41a46cd5 | GET /users/1 | status=200 | durationMs=0
users request | id=1fd27d1b-cdd7-4ed6-84c8-f7d45f0b7faf | GET /users/1 | status=200 | durationMs=0
users request | id=c3223552-9062-4304-899d-891f425fe36e | GET /users/1 | status=200 | durationMs=0
users request | id=8ea98a61-e16a-4f60-99ee-befb3d381817 | GET /users/1 | status=200 | durationMs=1
users request | id=f43d1a79-ef73-4ac6-9f96-37c50d28eded | GET /users/1 | status=200 | durationMs=0
users request | id=d18761b6-45bf-452f-9de5-db02784ad630 | GET /users/1 | status=200 | durationMs=0
users request | id=188673bd-5761-4208-832f-d505213483b2 | GET /users/1 | status=200 | durationMs=0
users request | id=b7b6adee-5beb-4aec-ae4c-616d91ac8ffd | GET /users/1 | status=200 | durationMs=0
users request | id=92fcef8b-db2c-4a4e-ab49-62916ccc8497 | GET /users/1 | status=200 | durationMs=1
users request | id=f1718788-53b1-4e96-8982-342e917dad1d | GET /users/1 | status=200 | durationMs=0
users request | id=0416a5c9-5ed0-4b73-a76a-c9aa48f830a4 | GET /users/1 | status=200 | durationMs=1
users request | id=74eef5e4-f5a3-40d3-8a57-50fab90883fe | GET /users/1 | status=200 | durationMs=0
users request | id=a98e7b32-9078-4065-a4c2-ce9d53d058dd | GET /users/1 | status=200 | durationMs=0
users request | id=d6d8f644-3e28-4255-a8fe-1c0941400dee | GET /users/1 | status=200 | durationMs=0
users request | id=d19be579-31bc-4e4e-8451-85f8490a8d1e | GET /users/1 | status=200 | durationMs=1
users request | id=cf6ecc90-df7b-424b-9dad-4d99f5fcf0f1 | GET /users/1 | status=200 | durationMs=0
users request | id=e57db1e6-a05e-4832-a05a-834a441fafa1 | GET /users/1 | status=200 | durationMs=0
users request | id=95d920e7-eb55-41ae-9127-389cd6519f11 | GET /users/1 | status=200 | durationMs=1
users request | id=101bbbe3-987c-4f99-a57d-6a199dc64d10 | GET /users/1 | status=200 | durationMs=1
users request | id=2e6c621c-9f2e-430e-8219-5e1c95baf2f8 | GET /users/1 | status=200 | durationMs=0
users request | id=05430c21-dca7-43ec-8c78-b1dfdc539d29 | GET /users/1 | status=200 | durationMs=1
