users listening on port 3002
users request | id=2dec623f-fe7d-402f-a5bd-78237eef3613 | GET /users/1 | status=200 | durationMs=0
users request | id=94993811-d27f-4923-b652-4d06ae52198c | GET /users/1 | status=200 | durationMs=0
users request | id=4732e65a-b024-4d99-81cd-6b859bb3b270 | GET /users/1 | status=200 | durationMs=0
users request | id=417a69c0-ec62-423a-96ea-a8ee77b6d30d | GET /users/1 | status=200 | durationMs=1
users request | id=46e04db1-4352-457d-85a9-f07a52d107e8 | GET /users/1 | status=200 | durationMs=0
users request | id=50be12a3-a6f7-4898-b522-88158be4b3a4 | GET /users/1 | status=200 | durationMs=1
users request | id=77491df2-1fc6-4209-a78e-943a2ad2ccd8 | GET /users/1 | status=200 | durationMs=0
users request | id=ba762ac4-fe09-42d1-a821-fa1a58cef6e9 | GET /users/1 | status=200 | durationMs=0
users request | id=7b184e48-9ce3-4d06-bab8-1dc009c954d1 | GET /users/1 | status=200 | durationMs=1
users request | id=14f1dcdf-55cb-48e4-a246-a528c64cd8a8 | GET /users/1 | status=200 | durationMs=0
users request | id=bcf9f7bf-7410-466d-bb68-b629eee1a574 | GET /users/1 | status=200 | durationMs=0
users request | id=48f7ce33-b516-48f5-adca-2f842023da68 | GET /users/1 | status=200 | durationMs=0
users request | id=b90928f3-33c4-4556-a985-710b76fa1079 | GET /users/1 | status=200 | durationMs=1
users request | id=4d2cbcea-00a2-4b4c-ac20-c1c123057601 | GET /users/1 | status=200 | durationMs=1
users request | id=bd74f2f1-f028-460a-b2e8-5c0bcd12f987 | GET /users/1 | status=200 | durationMs=0
users request | id=ba24e463-e80c-4c20-970a-0ceb72e30a98 | GET /users/1 | status=200 | durationMs=1
users request | id=eac4a589-0f4c-44b7-9d40-347f85067064 | GET /users/1 | status=200 | durationMs=1
users request | id=bb77f450-adea-41bd-ad97-ff8073ab43dd | GET /users/1 | status=200 | durationMs=1
users request | id=ba99492d-d9be-4371-9161-f9ffd6117a74 | GET /users/1 | status=200 | durationMs=1
users request | id=42dab616-499f-4c79-94d9-c933558b98e2 | GET /users/1 | status=200 | durationMs=0
users request | id=a716b66b-9ba5-4362-aeae-8502b41aa73f | GET /users/1 | status=200 | durationMs=0
users request | id=bb2a82d6-569f-4a05-b9f1-34b516e1d02c | GET /users/1 | status=200 | durationMs=0
users request | id=fc49619d-bf4d-4c58-9b5b-f1bfb2ed8816 | GET /users/1 | status=200 | durationMs=1
users request | id=c8828d47-01d1-4e36-8c25-ad5a31d79cf6 | GET /users/1 | status=200 | durationMs=0
users request | id=8477a872-23e7-49bd-81a8-29119d19a41a | GET /users/1 | status=200 | durationMs=0
users request | id=e31e365d-430d-45f6-9cf5-4e4cb3c7716b | GET /users/1 | status=200 | durationMs=1
users request | id=cb618963-89e5-4d91-bff8-03c7f839e941 | GET /users/1 | status=200 | durationMs=0
users request | id=fca79421-9a37-4a5f-99b9-90e339532ab0 | GET /users/1 | status=200 | durationMs=0
users request | id=9a918246-6a45-48ba-96f4-56f3804a3e3f | GET /users/1 | status=200 | durationMs=1
users request | id=c084d568-a7d9-4d3c-a66f-466d6722fcaf | GET /users/1 | status=200 | durationMs=1
users request | id=d35859d2-3989-4114-8901-dcc26d95b77f | GET /users/1 | status=200 | durationMs=0
users request | id=67754bc5-2e40-4762-b74e-6f54198335bb | GET /users/1 | status=200 | durationMs=0
users request | id=f2a6c716-b098-499a-90d2-0cde161a0970 | GET /users/1 | status=200 | durationMs=1
users request | id=f0cde5b1-081e-4895-ba0b-b796f32dea58 | GET /users/1 | status=200 | durationMs=0
users request | id=ed8a0583-014f-4fc2-a3de-d0c1059e40da | GET /users/1 | status=200 | durationMs=0
users request | id=7354cdeb-96ea-4fde-8f72-fd0c5f2bf312 | GET /users/1 | status=200 | durationMs=0
users request | id=140ef2e7-35b3-413d-a9c7-f6c67cddf8af | GET /users/1 | status=200 | durationMs=0
users request | id=7862c26a-8b47-4216-8720-fc62b3ff9408 | GET /users/1 | status=200 | durationMs=0
users request | id=2d5d901d-c74c-4ab3-bd82-177e181c64f8 | GET /users/1 | status=200 | durationMs=0
users request | id=307e4eca-c5b8-4af9-8539-42e462e8db87 | GET /users/1 | status=200 | durationMs=0
users request | id=1c8a5f6d-f77a-4c62-9c05-722dce25e9a0 | GET /users/1 | status=200 | durationMs=0
users request | id=74d46252-f1fe-4a83-873b-6737f735dba8 | GET /users/1 | status=200 | durationMs=0
users request | id=95ba33c6-9dd8-41d8-8ad8-717512cd8501 | GET /users/1 | status=200 | durationMs=0
users request | id=75307c8b-ad80-4d52-9e59-65dc36851527 | GET /users/1 | status=200 | durationMs=0
users request | id=c0cca366-5c0a-4197-844a-951c30193ae6 | GET /users/1 | status=200 | durationMs=0
users request | id=9d8c385b-4546-4193-afbb-10dcb23f56bb | GET /users/1 | status=200 | durationMs=0
users request | id=25628736-671d-4c3a-8855-4c50cd14141d | GET /users/1 | status=200 | durationMs=1
users request | id=3b3ac29c-38fa-4b54-bdbc-c67ceab91b85 | GET /users/1 | status=200 | durationMs=1
users request | id=2acc6151-8154-4123-a406-733885f41ad5 | GET /users/1 | status=200 | durationMs=0
users request | id=5f827554-e220-4a62-a0ba-d9aeedd3d60d | GET /users/1 | status=200 | durationMs=0
users request | id=c20f774c-37a0-4cc8-b459-ba0ac6c87b55 | GET /users/1 | status=200 | durationMs=0
users request | id=a4144d4a-3ed1-44a6-a2b4-3af7768b2caf | GET /users/1 | status=200 | durationMs=1
users request | id=e1c98495-7656-496e-ae32-3eb7f57dcd5a | GET /users/1 | status=200 | durationMs=0
users request | id=652b1bab-6b81-4444-9ccd-d02473e5b914 | GET /users/1 | status=200 | durationMs=0
users request | id=78cfda27-634d-4555-9062-4a8bce6b46d3 | GET /users/1 | status=200 | durationMs=0
users request | id=51e5b906-8074-49fa-9d20-0ae4a42c119f | GET /users/1 | status=200 | durationMs=0
users request | id=b5d78d34-c238-4e51-b899-dc425d95ae90 | GET /users/1 | status=200 | durationMs=0
users request | id=56e902e1-da13-4779-aa17-40b2393e0a23 | GET /users/1 | status=200 | durationMs=0
users request | id=513e7206-1f2e-4fc4-9c80-12b818c53fb7 | GET /users/1 | status=200 | durationMs=0
users request | id=342b4420-7330-4c23-a2c5-fb4dc79a8abd | GET /users/1 | status=200 | durationMs=0
users request | id=69b82765-ae17-4040-8a00-22c46449ff3b | GET /users/1 | status=200 | durationMs=0
users request | id=5ab99874-e740-4c52-8404-ccd31261857b | GET /users/1 | status=200 | durationMs=0
users request | id=c72869eb-3e3c-4aa9-acd1-8eaa43c222d5 | GET /users/1 | status=200 | durationMs=0
users request | id=8402e49b-b616-4d80-b2c9-724cbf017fb4 | GET /users/1 | status=200 | durationMs=0
users request | id=46394e23-7ef0-4b6d-af1d-c41a41f10bde | GET /users/1 | status=200 | durationMs=0
users request | id=4d2a91c8-e14a-4492-b157-c739a0fd43b4 | GET /users/1 | status=200 | durationMs=0
users request | id=42217d9b-6c46-4789-b792-421add3cc779 | GET /users/1 | status=200 | durationMs=1
users request | id=65f1fdee-b008-49cb-9dd4-ddf2bc3b6807 | GET /users/1 | status=200 | durationMs=0
users request | id=b4662616-2f55-479c-b188-b06fd949d1d9 | GET /users/1 | status=200 | durationMs=0
users request | id=cccb9d34-4120-4338-824d-090fa35fd587 | GET /users/1 | status=200 | durationMs=0
users request | id=9264057b-309f-4828-aaac-9e579602aedc | GET /users/1 | status=200 | durationMs=0
users request | id=88f3b20a-8014-466d-ad70-7e4e7c7615bb | GET /users/1 | status=200 | durationMs=0
users request | id=e6739120-5048-4d4c-9282-700251fbe5ba | GET /users/1 | status=200 | durationMs=0
users request | id=69e1ad54-e60b-4582-8d62-19686dc1e178 | GET /users/1 | status=200 | durationMs=0
users request | id=7e083440-f18e-4fc3-9b4c-41fddcef43b1 | GET /users/1 | status=200 | durationMs=0
users request | id=9b9b82e3-7698-4894-b46f-3c6457db25c6 | GET /users/1 | status=200 | durationMs=0
users request | id=7f7d829c-7ca5-4c33-b908-5da07fde4b4e | GET /users/1 | status=200 | durationMs=0
users request | id=3a38429c-035d-482e-aa6a-69971e0808e5 | GET /users/1 | status=200 | durationMs=0
users request | id=b0fe5b5c-1a5c-49a9-8b44-5aae9e01c080 | GET /users/1 | status=200 | durationMs=0
users request | id=18a80823-5944-4a0a-adfe-fdd90aa87fe8 | GET /users/1 | status=200 | durationMs=1
users request | id=c8a8c76d-bdb8-407c-8ea1-3a767d0dcc2d | GET /users/1 | status=200 | durationMs=0
users request | id=259daea2-549a-467d-b238-b5ba49a9ebaa | GET /users/1 | status=200 | durationMs=1
users request | id=238cb793-4bfc-4c8d-abce-26d28e832446 | GET /users/1 | status=200 | durationMs=0
users request | id=dee26335-c5d5-4df9-aa5b-62e599df1982 | GET /users/1 | status=200 | durationMs=1
users request | id=f959f641-d24b-45f6-b415-c956f684f6be | GET /users/1 | status=200 | durationMs=0
users request | id=1d10849d-92f3-4fbd-881e-877836c150ab | GET /users/1 | status=200 | durationMs=0
users request | id=9f1ca957-8ff3-4472-8633-fb9773543497 | GET /users/1 | status=200 | durationMs=0
users request | id=0f89c61d-eb4f-4d07-b957-57271be14ddc | GET /users/1 | status=200 | durationMs=0
users request | id=a54e699b-b182-4bce-a818-eaa0dbda973d | GET /users/1 | status=200 | durationMs=0
users request | id=c4b57b98-0655-475a-984d-f4a2d44473dc | GET /users/1 | status=200 | durationMs=0
users request | id=acbe3e46-6f30-42c2-8d51-2c2c7967889e | GET /users/1 | status=200 | durationMs=0
users request | id=09518f86-e54a-4d47-ab48-f1024d4651f6 | GET /users/1 | status=200 | durationMs=0
users request | id=aeddbaf2-75ad-4252-95e6-e6a5bd5bc5b8 | GET /users/1 | status=200 | durationMs=0
users request | id=c949ca83-bbd7-4e5c-8bec-e637530ccbed | GET /users/1 | status=200 | durationMs=0
users request | id=87ad8ffb-3885-43f0-9019-4d752944a01e | GET /users/1 | status=200 | durationMs=0
users request | id=0b0a5d98-eda1-4eb1-8b88-86612083e138 | GET /users/1 | status=200 | durationMs=1
users request | id=53327838-e74c-42ee-9d7e-c686b05bebf3 | GET /users/1 | status=200 | durationMs=0
users request | id=71c6dab8-bb7b-49bd-aaf5-ca3b2641c933 | GET /users/1 | status=200 | durationMs=0
users request | id=1c00a309-d865-4958-99d7-6507c7b23b75 | GET /users/1 | status=200 | durationMs=0
users request | id=19df52be-cdcb-40a6-80ce-5f7aa62d735e | GET /users/1 | status=200 | durationMs=0
users request | id=428184c2-a2fc-4d65-a416-89eafc30cc15 | GET /users/1 | status=200 | durationMs=0
users request | id=e2d30f1e-1cf3-45c1-a7a5-5e93a160bc93 | GET /users/1 | status=200 | durationMs=0
users request | id=46a34530-4e2d-455c-9fae-f9c3c1247899 | GET /users/1 | status=200 | durationMs=0
users request | id=5fa56e40-146b-4a65-a670-ca5f2ef48344 | GET /users/1 | status=200 | durationMs=0
users request | id=a84104de-a860-489d-83fc-22379af51c43 | GET /users/1 | status=200 | durationMs=0
users request | id=f9d3b359-80b0-4148-a374-80f36176d9ba | GET /users/1 | status=200 | durationMs=1
users request | id=6d6de89e-563d-4663-8d91-eb04ec830e7d | GET /users/1 | status=200 | durationMs=1
users request | id=4866f301-081e-4c27-ba1a-30d3240c4c2f | GET /users/1 | status=200 | durationMs=0
users request | id=258a8f5d-14e8-474d-b296-3d11b3d46be2 | GET /users/1 | status=200 | durationMs=0
users request | id=3321a19d-e594-4ece-952e-81c75c82efc3 | GET /users/1 | status=200 | durationMs=0
users request | id=b4974a64-8c20-4969-bb2b-7bc413f0236c | GET /users/1 | status=200 | durationMs=0
users request | id=3fb27227-29c8-47dc-a315-7abe5507d708 | GET /users/1 | status=200 | durationMs=0
users request | id=533fa410-09b3-4e9a-8530-9998f2c34688 | GET /users/1 | status=200 | durationMs=0
users request | id=46e8d04a-7df8-4930-9d87-29ff9f87fdbb | GET /users/1 | status=200 | durationMs=0
users request | id=85410d44-d8f8-4a6e-84d9-11c454bf40e0 | GET /users/1 | status=200 | durationMs=0
users request | id=f961a8dd-1491-427a-82dc-050e57761fbe | GET /users/1 | status=200 | durationMs=0
users request | id=843698f9-a802-472e-873f-fa5efe25ad46 | GET /users/1 | status=200 | durationMs=1
users request | id=3d26ca6d-47e8-465a-aa5a-2b5d1685e50f | GET /users/1 | status=200 | durationMs=0
users request | id=31d61371-322c-4ca5-b0da-7636263706a9 | GET /users/1 | status=200 | durationMs=1
users request | id=ac423004-58d1-4e15-9c61-df0e76bdffc6 | GET /users/1 | status=200 | durationMs=0
users request | id=1706c210-8221-4332-8e81-48bc0fc0e12b | GET /users/1 | status=200 | durationMs=0
users request | id=9ec435b5-5104-4536-ab5c-f75f3937108b | GET /users/1 | status=200 | durationMs=1
users request | id=273b2222-78db-4664-ad3d-e23b41513b77 | GET /users/1 | status=200 | durationMs=0
users request | id=f8fbac9b-b228-4cbd-82ad-e5e6b189dab8 | GET /users/1 | status=200 | durationMs=0
users request | id=5f1ce54d-5f26-4534-801d-c16384251a1f | GET /users/1 | status=200 | durationMs=0
users request | id=cbe432dd-648a-45c1-9df8-432577f405b1 | GET /users/1 | status=200 | durationMs=0
users request | id=cfadfd02-9c91-4ed6-9222-cb22036c4c46 | GET /users/1 | status=200 | durationMs=1
users request | id=285fca70-28a6-4b2c-bc7c-d4482b932f7d | GET /users/1 | status=200 | durationMs=0
users request | id=612ab67d-d27e-4c2b-b92c-a394dc16639a | GET /users/1 | status=200 | durationMs=0
users request | id=9c4c47b4-0d39-4e00-84a0-09367c87b290 | GET /users/1 | status=200 | durationMs=0
users request | id=3b30c276-e0b3-4e1c-bfc7-d72d0d1fca06 | GET /users/1 | status=200 | durationMs=0
users request | id=0e1999a6-3c7b-45a9-805d-1a1ca8529b3c | GET /users/1 | status=200 | durationMs=0
users request | id=27ee3a58-7d1a-40c7-8cc3-8b514aac676a | GET /users/1 | status=200 | durationMs=0
users request | id=54b57378-add4-4ba8-b148-5a88dd1395bd | GET /users/1 | status=200 | durationMs=0
users request | id=63d328a6-412e-4e42-a74f-91173c2cc3ba | GET /users/1 | status=200 | durationMs=1
users request | id=ad1e48a7-3195-46dc-8744-8b2f9a2d9e33 | GET /users/1 | status=200 | durationMs=0
users request | id=a501a4bc-fb6c-4577-9195-9020f31dc208 | GET /users/1 | status=200 | durationMs=1
users request | id=592ec8ea-e834-4c6d-ba69-3d3466cf4f5c | GET /users/1 | status=200 | durationMs=0
users request | id=d3e900e6-cf26-46a4-b928-d79542f3b6df | GET /users/1 | status=200 | durationMs=0
users request | id=942c90ff-3b3c-4e64-8a64-19b4104fa6d1 | GET /users/1 | status=200 | durationMs=0
users request | id=815a37d1-fc77-49ad-aa20-70b40078f84e | GET /users/1 | status=200 | durationMs=1
users request | id=48fa4de5-7665-4aaa-8992-35a95325d9e7 | GET /users/1 | status=200 | durationMs=0
users request | id=2a882880-2b97-4629-ae89-7f7902a49358 | GET /users/1 | status=200 | durationMs=0
users request | id=b78401e5-6b57-42c3-978f-40bbbbfc5f73 | GET /users/1 | status=200 | durationMs=0
users request | id=d8448867-ca2d-4861-8ff4-c1628fa8661a | GET /users/1 | status=200 | durationMs=1
users request | id=d59ae23e-93c3-4996-82ab-43ff7fb2690b | GET /users/1 | status=200 | durationMs=0
users request | id=1858d54e-f5f2-4b34-87a1-220b6ec3aecb | GET /users/1 | status=200 | durationMs=0
users request | id=4b1b9496-65a9-40be-b923-ddab68608b98 | GET /users/1 | status=200 | durationMs=0
users request | id=800045d8-3c91-4127-931e-09de737d7974 | GET /users/1 | status=200 | durationMs=0
users request | id=a422a477-5864-4f2c-abe1-4b9550c8f9fe | GET /users/1 | status=200 | durationMs=0
users request | id=5d1be503-40b2-468a-9099-4ad3bf9626d7 | GET /users/1 | status=200 | durationMs=0
users request | id=3f4ef43e-7378-4838-8623-7e12d024d783 | GET /users/1 | status=200 | durationMs=0
users request | id=380268e6-bf79-4219-917d-288a3df3456f | GET /users/1 | status=200 | durationMs=0
users request | id=50e59d8f-edf8-4120-97ef-3f3a532e6f26 | GET /users/1 | status=200 | durationMs=1
users request | id=c17d1e6f-1836-4ab2-8fcf-e306aaf51241 | GET /users/1 | status=200 | durationMs=0
users request | id=953393b3-c3cd-4be3-9c80-4ace1fe603c9 | GET /users/1 | status=200 | durationMs=1
users request | id=b96ff4e7-1c20-45b5-812c-ce0ddd3c1eb2 | GET /users/1 | status=200 | durationMs=0
users request | id=1964c628-9f12-40f2-8383-18264e36ab43 | GET /users/1 | status=200 | durationMs=0
users request | id=cdb08ebc-deb3-4eb0-ad61-53a0018d4b80 | GET /users/1 | status=200 | durationMs=0
users request | id=33915d46-545b-4a99-96a2-2bf159dd13de | GET /users/1 | status=200 | durationMs=0
users request | id=f138e8cf-82b3-42e2-827b-b16e25015cac | GET /users/1 | status=200 | durationMs=0
users request | id=fb8c1328-186d-48ee-ab4e-a26833956e5d | GET /users/1 | status=200 | durationMs=0
users request | id=203d215d-115e-417c-81e4-6620796516b1 | GET /users/1 | status=200 | durationMs=0
users request | id=67fe23cf-34b7-4d54-b1ae-adf5b271f020 | GET /users/1 | status=200 | durationMs=0
users request | id=24a6d89e-ec25-4c71-aa6c-d0ef177e22ea | GET /users/1 | status=200 | durationMs=0
users request | id=93a4d097-66d8-439e-8cf5-604226f65a75 | GET /users/1 | status=200 | durationMs=0
users request | id=62f22993-098f-4c4a-9f40-0f80c0ec50b5 | GET /users/1 | status=200 | durationMs=0
users request | id=81c8f77b-7688-40d2-bb95-84c08601846c | GET /users/1 | status=200 | durationMs=0
users request | id=052a41ab-4cab-4bc0-a503-b43d2bf1c2f2 | GET /users/1 | status=200 | durationMs=0
users request | id=73b52904-5298-4206-83de-178a60ab0d30 | GET /users/1 | status=200 | durationMs=0
users request | id=4556e674-b31f-489e-82a9-b427c71f2995 | GET /users/1 | status=200 | durationMs=1
users request | id=c416ce5b-5868-450d-a24c-043ebb6dbcb4 | GET /users/1 | status=200 | durationMs=0
users request | id=f527ef98-0ba4-4382-b172-ddd0c7db78f9 | GET /users/1 | status=200 | durationMs=1
users request | id=66472391-1fcb-4310-9798-ce2579f8b645 | GET /users/1 | status=200 | durationMs=0
users request | id=24709f1d-97ec-4059-9f30-f9d69043ac36 | GET /users/1 | status=200 | durationMs=0
users request | id=a4b860b6-1fcd-471c-bda4-44761854a49b | GET /users/1 | status=200 | durationMs=0
users request | id=beb6581c-f2ea-4701-8c5f-844ed575bc35 | GET /users/1 | status=200 | durationMs=1
users request | id=f57a64c5-8c03-4e94-853d-ba27238155a8 | GET /users/1 | status=200 | durationMs=0
users request | id=c3a0bee3-d69e-49f8-b296-8c0b13c1c400 | GET /users/1 | status=200 | durationMs=0
users request | id=b89662fc-6fec-4a8e-beee-e9c327ab3e03 | GET /users/1 | status=200 | durationMs=0
users request | id=8f473cd1-b7f5-4bbc-a87b-55f11c8a7c01 | GET /users/1 | status=200 | durationMs=0
users request | id=57133f7c-97ff-42e8-b5f6-d73cdd20bc9e | GET /users/1 | status=200 | durationMs=1
users request | id=36bc28dc-447d-467f-8caa-6a0d04fd41d5 | GET /users/1 | status=200 | durationMs=0
users request | id=f86de89e-0388-4ec4-b009-84a53f5be9a1 | GET /users/1 | status=200 | durationMs=0
users request | id=0beea16e-6a42-4601-accb-b87476842adb | GET /users/1 | status=200 | durationMs=1
users request | id=105fe577-bb57-4acb-b50c-a12a896f1dc9 | GET /users/1 | status=200 | durationMs=1
users request | id=3dedf1f8-17fc-40a9-9aa6-341d5527aa38 | GET /users/1 | status=200 | durationMs=1
users request | id=d9a67ad5-9854-4297-b49c-b0b58e22dfee | GET /users/1 | status=200 | durationMs=0
users request | id=2b3058a2-c52a-4afb-889d-3c3201408cdc | GET /users/1 | status=200 | durationMs=0
users request | id=d158aa93-dd71-4ae8-b2ea-dd709a97fcf9 | GET /users/1 | status=200 | durationMs=0
users request | id=4cf25a14-fc86-46b1-aed2-8bb3f962b6fc | GET /users/1 | status=200 | durationMs=0
users request | id=bb1edb76-edd4-4223-a131-efb94997bd55 | GET /users/1 | status=200 | durationMs=0
users request | id=518b5143-f9a1-4f62-9e5d-1dcd4d4bd58b | GET /users/1 | status=200 | durationMs=0
users request | id=42873bc8-0dbf-4e78-b61a-da75da7c67b0 | GET /users/1 | status=200 | durationMs=0
users request | id=cc540347-0f0e-4ffc-b6ee-f0a54744d303 | GET /users/1 | status=200 | durationMs=0
users request | id=179ae500-a453-40d8-95a7-60eeb6e37b17 | GET /users/1 | status=200 | durationMs=0
users request | id=8514b56a-bf44-4069-9a58-052101dcd250 | GET /users/1 | status=200 | durationMs=0
users request | id=7007a92a-cec0-4f09-baf7-e37e27f6b3cf | GET /users/1 | status=200 | durationMs=0
users request | id=e7ccf143-1d84-48ce-8b62-855a01f5c1da | GET /users/1 | status=200 | durationMs=0
users request | id=838ec475-134d-4c4a-ac62-f22b3808e278 | GET /users/1 | status=200 | durationMs=1
users request | id=7e7077e9-03f2-4307-8b92-9c6c4d6cb14b | GET /users/1 | status=200 | durationMs=1
users request | id=ed316459-3b37-4178-af0d-6c47304b37b7 | GET /users/1 | status=200 | durationMs=1
users request | id=bbde3362-597c-4a39-8d53-48560beb4c63 | GET /users/1 | status=200 | durationMs=1
users request | id=63acd2ca-838f-46e0-8508-3051237455b0 | GET /users/1 | status=200 | durationMs=0
users request | id=3c28cedb-a878-4433-b798-8b2bbd696bfe | GET /users/1 | status=200 | durationMs=0
users request | id=6db52d0f-486c-4bbd-8d3a-fa915d4c49c4 | GET /users/1 | status=200 | durationMs=0
users request | id=e065a43d-81bd-4de0-9d16-5234822c0e8d | GET /users/1 | status=200 | durationMs=1
users request | id=5b9f9814-8a6d-48fc-adc6-aae22ce298bf | GET /users/1 | status=200 | durationMs=0
users request | id=2185bc70-0484-4b5c-97f2-8c62cbafa19f | GET /users/1 | status=200 | durationMs=0
users request | id=ab14641c-871c-465e-b10e-1662cee2422a | GET /users/1 | status=200 | durationMs=0
users request | id=64e3abe2-709e-4151-bff0-a26d636e8f99 | GET /users/1 | status=200 | durationMs=0
users request | id=e7648adf-39e1-4d1c-a374-3f074f754d19 | GET /users/1 | status=200 | durationMs=0
users request | id=6567f975-1ab2-4244-8db5-137778bb6afd | GET /users/1 | status=200 | durationMs=0
users request | id=7e415776-c60b-49fd-8f60-137d1cfd3b08 | GET /users/1 | status=200 | durationMs=0
users request | id=980a0e17-e5dc-48f1-a80a-6dda937b2f41 | GET /users/1 | status=200 | durationMs=1
users request | id=741b2d1b-4a81-4aa9-8cd0-9e77b59b00e0 | GET /users/1 | status=200 | durationMs=0
users request | id=dffd2679-56a8-42cf-8a55-f2910206eeda | GET /users/1 | status=200 | durationMs=1
users request | id=d87b2ab1-82a4-42f3-ba86-60fb4acf5c86 | GET /users/1 | status=200 | durationMs=1
users request | id=cb10acea-c0fe-4963-8b4d-2cf63b0b881c | GET /users/1 | status=200 | durationMs=0
users request | id=277f09ee-e2bf-4c14-91df-7956885dd5d0 | GET /users/1 | status=200 | durationMs=0
users request | id=2a05577f-b532-4617-9b8b-4829040ff641 | GET /users/1 | status=200 | durationMs=0
users request | id=3ca65974-1c91-404a-a457-9dc7d7937ca6 | GET /users/1 | status=200 | durationMs=0
users request | id=96fd12c3-3685-4a80-af37-e500f3faba1b | GET /users/1 | status=200 | durationMs=0
users request | id=777b131a-0c78-4ffe-8d43-52c8ad16decd | GET /users/1 | status=200 | durationMs=0
users request | id=94e04098-4d52-4621-9b28-cfa54a0526b7 | GET /users/1 | status=200 | durationMs=0
users request | id=0ad9db1b-c696-418f-adeb-710cd541fd96 | GET /users/1 | status=200 | durationMs=0
users request | id=50d9bd8e-f002-44bf-9ea1-728ea387801c | GET /users/1 | status=200 | durationMs=0
users request | id=e2f1edc9-7189-4204-8566-c554fd93ff6c | GET /users/1 | status=200 | durationMs=0
users request | id=fb1d7b35-90c7-4ed7-ae04-70e524733090 | GET /users/1 | status=200 | durationMs=0
users request | id=c422c483-7e20-44e2-91e5-9e798246a1bf | GET /users/1 | status=200 | durationMs=0
users request | id=0f681444-b9bb-4c17-a070-390a1d5e9a03 | GET /users/1 | status=200 | durationMs=0
users request | id=915cdb99-b582-4c7c-bea6-00c06e1cde5d | GET /users/1 | status=200 | durationMs=1
users request | id=ef2bf112-534f-4c48-ae10-427a98aca332 | GET /users/1 | status=200 | durationMs=0
users request | id=d197c1bc-70dd-491c-991b-986674660d86 | GET /users/1 | status=200 | durationMs=0
users request | id=e1d4d4db-86e4-48ab-b8bf-adf22afb1072 | GET /users/1 | status=200 | durationMs=0
users request | id=38a09e0b-8c0c-42e8-abf1-6d826e4c600d | GET /users/1 | status=200 | durationMs=0
users request | id=1d136c26-1ce6-45b2-8465-0f4a3038b367 | GET /users/1 | status=200 | durationMs=0
users request | id=8c8c349c-5140-453a-95e2-d2387c846ca6 | GET /users/1 | status=200 | durationMs=0
users request | id=a3d7da1e-af36-4848-ac34-c796ae7506b2 | GET /users/1 | status=200 | durationMs=1
users request | id=d4f16668-71ab-4db8-a123-677938e9eefe | GET /users/1 | status=200 | durationMs=0
users request | id=49ff0bc6-709a-4b3d-be7c-2a9f1ac0d3f7 | GET /users/1 | status=200 | durationMs=0
users request | id=66cd8512-ad93-4cb4-a35d-ced0e2ef0180 | GET /users/1 | status=200 | durationMs=0
users request | id=659f09e5-7810-4497-aba2-b1153d7b9501 | GET /users/1 | status=200 | durationMs=0
users request | id=fa4bb276-8291-40f7-ad94-08afbccb9594 | GET /users/1 | status=200 | durationMs=1
users request | id=55789c66-dc41-4a2f-8983-b4aa94246e76 | GET /users/1 | status=200 | durationMs=0
users request | id=b8d13ce6-6816-474a-a4a6-6a492dfd78ef | GET /users/1 | status=200 | durationMs=0
users request | id=95305c43-2448-4b99-9404-0921cfec0c16 | GET /users/1 | status=200 | durationMs=0
users request | id=9e797eeb-3748-4a77-9022-6a121c955632 | GET /users/1 | status=200 | durationMs=0
users request | id=7fe98704-f995-4a3a-95ea-02e4ac88b287 | GET /users/1 | status=200 | durationMs=0
users request | id=2d1fd7b4-c1e1-4959-b5c1-d2c7d1516214 | GET /users/1 | status=200 | durationMs=0
users request | id=b9560760-34eb-44d3-aec9-91e6307ea1d2 | GET /users/1 | status=200 | durationMs=0
users request | id=4e013192-6d99-41c2-a338-10aafe0d65cb | GET /users/1 | status=200 | durationMs=0
users request | id=7099b595-86f3-43f9-a896-6842048be095 | GET /users/1 | status=200 | durationMs=0
users request | id=69184845-f620-4072-8ef9-c504ec5a7156 | GET /users/1 | status=200 | durationMs=0
users request | id=d23f01b3-d7d0-4a58-bfc9-69e697317fdc | GET /users/1 | status=200 | durationMs=0
users request | id=9b102b2c-0a07-4a65-a205-1f4fcae82dd6 | GET /users/1 | status=200 | durationMs=0
users request | id=7f0d27e0-239e-4fe1-96c6-e8e7d9188c6a | GET /users/1 | status=200 | durationMs=0
users request | id=16ccb2db-0be6-4692-9169-a7c8cdd1d48b | GET /users/1 | status=200 | durationMs=0
users request | id=e7ff6b30-7323-4d33-8e60-1666bbe0dde5 | GET /users/1 | status=200 | durationMs=0
users request | id=5ac2834d-4754-43ba-8e51-6943248ba490 | GET /users/1 | status=200 | durationMs=0
users request | id=5ee5f389-6485-4625-800d-af69f3fce85b | GET /users/1 | status=200 | durationMs=0
users request | id=5348066c-dbf7-4526-95b0-e5d4d7c7d38b | GET /users/1 | status=200 | durationMs=0
users request | id=496c16d8-bc4c-47c5-8506-a6b328f05076 | GET /users/1 | status=200 | durationMs=1
users request | id=b1b54445-76d0-4f1f-b38b-5c12aa5995c2 | GET /users/1 | status=200 | durationMs=1
users request | id=30071bc8-843a-436b-8136-f622becb45b1 | GET /users/1 | status=200 | durationMs=0
users request | id=aa6fb255-c83b-4467-b32e-321696f1ab07 | GET /users/1 | status=200 | durationMs=0
